5	0.1
lden 	o	2
lden 	t	2
lder 	F	1
lder 	a	4
lder 	c	3
lder 	g	1
lder 	i	3
lder 	l	1
lder 	m	1
lder 	o	2
lder 	r	2
lder 	t	2
lder,	 	3
lderi	n	2
lderl	y	10
lders	 	47
lders	,	17
lders	.	10
lders	:	1
lders	;	1
ldest	 	6
ldhoo	d	35
ldi -	 	1
ldi m	e	1
ldi, 	M	1
ldier	s	5
lding	 	99
lding	'	1
lding	,	8
lding	.	4
lding	s	23
ldire	t	1
ldis 	D	1
ldish	 	1
ldish	.	1
ldlif	e	1
ldly 	-	1
ldly 	a	1
ldly.	A	1
ldman	 	2
ldman	-	1
ldn't	 	1
ldnes	s	2
ldom 	h	1
ldova	 	3
ldova	'	1
ldova	.	1
ldren	 	88
ldren	'	24
ldren	,	18
ldren	.	8
ldren	;	1
ldren	?	2
lds E	u	1
lds a	n	2
lds a	r	1
lds c	o	1
lds e	x	1
lds f	o	1
lds g	o	1
lds h	a	1
lds h	e	1
lds i	n	1
lds i	s	1
lds n	o	1
lds o	f	13
lds t	h	6
lds t	o	1
lds t	r	1
lds t	w	1
lds u	p	1
lds w	h	3
lds) 	b	1
lds, 	a	1
lds, 	c	1
lds, 	i	2
lds, 	r	1
lds, 	t	1
lds.A	l	1
lds.A	s	1
lds.I	t	1
lds.T	h	1
lds.T	o	1
lds: 	i	1
ldste	i	1
ldu e	l	1
ldu w	a	1
ldwid	e	24
ldy -	 	1
le 'B	u	1
le 'E	u	4
le 'e	m	1
le 's	a	1
le (5	0	1
le (f	r	1
le (g	i	1
le (t	h	1
le (w	h	1
le - 	a	10
le - 	d	1
le - 	e	1
le - 	f	2
le - 	i	7
le - 	l	1
le - 	m	1
le - 	n	1
le - 	o	1
le - 	r	1
le - 	t	5
le - 	u	1
le - 	w	3
le ..	.	1
le 1 	i	1
le 1,	 	1
le 10	8	1
le 10	9	1
le 11	(	1
le 11	5	1
le 12	1	1
le 12	3	2
le 12	6	1
le 12	b	1
le 13	0	1
le 13	7	1
le 13	8	1
le 14	8	1
le 14	9	2
le 15	3	1
le 17	 	1
le 17	(	2
le 17	4	3
le 17	9	2
le 19	)	1
le 19	2	1
le 2 	o	1
le 20	7	5
le 20	8	1
le 21	 	8
le 21	0	1
le 21	8	1
le 22	(	1
le 23	 	2
le 24	a	1
le 26	(	1
le 28	 	2
le 28	3	2
le 28	6	3
le 29	0	4
le 3 	o	4
le 3(	2	1
le 31	1	1
le 31	7	2
le 31	8	1
le 32	,	1
le 34	 	2
le 35	2	1
le 36	 	1
le 38	%	1
le 39	 	1
le 4 	a	1
le 4(	1	2
le 4(	2	4
le 42	 	1
le 44	 	1
le 44	,	1
le 45	 	1
le 47	)	1
le 5 	(	1
le 5 	a	1
le 50	 	2
le 51	 	7
le 51	,	4
le 51	.	1
le 51	:	1
le 55	 	1
le 57	(	1
le 6 	(	1
le 6(	2	5
le 6(	3	1
le 62	(	1
le 65	%	1
le 7(	1	1
le 7(	3	1
le 7(	8	1
le 70	,	1
le 77	.	1
le 78	(	2
le 7k	 	1
le 8 	o	4
le 8.	 	1
le 80	 	1
le 8;	 	1
le 8a	(	1
le 9 	T	1
le 9 	a	1
le 9(	1	1
le 9,	 	1
le 96	 	2
le 9a	,	1
le A 	p	1
le AM	R	1
le Ar	a	1
le Ar	e	1
le As	s	1
le Ba	n	1
le Br	u	1
le Bu	l	3
le CA	P	5
le CC	C	1
le Ca	n	1
le Ce	d	1
le Co	m	1
le Cr	o	2
le De	 	1
le De	v	3
le Do	n	1
le Du	r	1
le EU	 	2
le EU	,	1
le EU	-	1
le EU	.	1
le EU	R	1
le Ea	s	33
le En	e	1
le Eu	r	51
le FT	A	1
le Fo	r	2
le G8	 	1
le Gr	e	2
le Hu	n	3
le I 	a	6
le I 	c	1
le I 	f	1
le I 	m	1
le I 	r	1
le I 	s	2
le I 	t	1
le I 	u	1
le I 	w	3
le II	A	2
le II	I	1
le In	d	1
le In	t	7
le In	v	2
le It	a	1
le ME	P	1
le Ma	r	49
le Me	m	45
le Pa	r	3
le Pr	o	1
le Ru	s	2
le SM	E	2
le TV	 	1
le WT	O	1
le We	s	1
le XI	X	1
le a 	5	1
le a 	C	1
le a 	E	1
le a 	b	1
le a 	d	1
le a 	f	1
le a 	g	1
le a 	j	1
le a 	l	1
le a 	m	2
le a 	p	2
le a 	r	2
le a 	s	1
le a 	t	1
le a 	y	1
le ab	o	9
le ac	a	1
le ac	c	9
le ac	h	5
le ac	k	2
le ac	r	8
le ac	t	11
le ad	d	2
le ad	j	1
le ad	m	3
le ad	o	1
le ad	v	2
le af	f	8
le af	t	1
le ag	a	6
le ag	o	4
le ag	r	8
le ai	d	3
le al	c	3
le al	i	1
le al	l	9
le al	r	1
le al	s	19
le al	t	3
le am	b	1
le am	e	1
le am	o	5
le an	 	5
le an	d	373
le an	i	3
le an	n	2
le an	o	1
le an	s	1
le an	t	2
le an	y	3
le ap	p	17
le ar	e	65
le ar	g	1
le ar	r	2
le ar	t	2
le as	 	35
le as	,	1
le as	k	1
le as	p	5
le as	s	19
le at	 	27
le at	t	11
le au	s	1
le au	t	2
le av	e	1
le av	i	1
le av	o	2
le ba	l	2
le ba	n	1
le ba	r	3
le ba	s	7
le ba	t	1
le be	 	1
le be	c	5
le be	h	6
le be	i	6
le be	l	3
le be	n	6
le be	t	4
le bi	o	1
le bi	t	3
le bo	t	2
le bo	x	1
le br	a	1
le br	o	4
le bu	d	4
le bu	i	2
le bu	r	4
le bu	s	4
le bu	t	8
le by	 	17
le by	,	1
le ca	l	2
le ca	n	14
le ca	p	1
le ca	r	1
le ca	s	1
le ca	t	6
le ca	u	1
le ce	a	1
le ce	n	1
le ce	r	1
le ch	a	11
le ch	e	1
le ch	o	3
le ci	t	3
le ci	v	1
le cl	a	3
le cl	e	1
le cl	i	1
le co	-	1
le co	a	3
le co	c	1
le co	e	1
le co	f	1
le co	i	1
le co	l	2
le co	m	31
le co	n	69
le co	r	2
le co	s	2
le co	u	7
le cr	a	1
le cr	e	4
le cr	i	8
le cr	o	3
le cu	l	3
le cu	m	1
le cu	r	18
le cu	t	2
le da	m	2
le da	t	21
le de	 	1
le de	a	2
le de	b	6
le de	c	9
le de	e	1
le de	f	3
le de	g	4
le de	l	1
le de	m	3
le de	p	4
le de	s	1
le de	t	1
le de	v	95
le di	c	1
le di	e	3
le di	f	2
le di	g	1
le di	r	2
le di	s	6
le di	v	2
le do	 	4
le do	e	1
le do	i	1
le do	m	1
le do	o	1
le do	w	1
le dr	i	1
le dr	o	2
le du	e	1
le du	p	1
le ea	c	1
le ea	s	1
le ec	o	34
le ed	u	3
le ef	f	7
le ei	t	1
le el	e	2
le em	i	2
le em	p	9
le en	d	1
le en	e	19
le en	h	1
le en	l	1
le en	o	1
le en	s	6
le en	t	1
le en	v	2
le eq	u	2
le er	r	1
le es	s	1
le es	t	1
le eu	r	2
le ev	a	2
le ev	e	4
le ev	i	1
le ex	c	1
le ex	i	1
le ex	p	18
le ex	t	10
le fa	c	6
le fa	i	2
le fa	m	1
le fa	r	5
le fa	s	1
le fe	s	1
le fi	b	15
le fi	e	1
le fi	g	1
le fi	l	1
le fi	n	8
le fi	s	32
le fl	e	3
le fl	o	3
le fo	c	1
le fo	d	1
le fo	o	5
le fo	r	243
le fo	u	2
le fr	a	6
le fr	e	1
le fr	o	23
le fu	l	1
le fu	n	10
le fu	r	2
le fu	t	8
le ga	m	1
le ga	p	1
le ga	s	1
le ge	n	5
le gi	f	1
le gi	r	1
le gi	v	1
le gl	o	2
le go	a	3
le go	v	3
le gr	e	3
le gr	o	40
le gu	a	1
le gu	y	1
le ha	r	2
le ha	s	13
le ha	v	32
le he	a	1
le he	l	1
le he	r	3
le hi	d	1
le hi	m	1
le ho	m	1
le ho	s	2
le hu	m	8
le id	e	3
le if	 	13
le ig	n	1
le il	l	1
le im	a	1
le im	b	1
le im	m	1
le im	p	18
le in	 	288
le in	c	8
le in	d	31
le in	f	20
le in	h	1
le in	i	1
le in	n	3
le in	p	1
le in	s	11
le in	t	16
le in	v	11
le is	 	38
le is	,	1
le is	s	2
le it	 	22
le it	.	1
le it	s	4
le jo	b	7
le ju	d	1
le ju	s	2
le ke	e	1
le ki	l	1
le kn	o	10
le la	b	4
le la	c	1
le la	n	2
le la	r	2
le la	u	1
le la	x	1
le le	a	4
le le	f	1
le le	g	12
le le	s	1
le le	v	15
le li	b	1
le li	e	1
le li	f	1
le li	k	2
le li	m	1
le li	n	4
le li	s	1
le li	t	1
le li	v	8
le lo	a	1
le lo	b	1
le lo	c	1
le lo	n	4
le lo	s	2
le ma	c	2
le ma	d	2
le ma	i	4
le ma	j	2
le ma	k	5
le ma	n	24
le ma	r	30
le ma	s	1
le ma	t	3
le ma	y	3
le me	a	16
le me	c	3
le me	d	3
le me	m	3
le me	n	3
le me	t	1
le mi	g	1
le mi	l	3
le mi	s	1
le mi	x	1
le mo	d	5
le mo	n	4
le mo	r	15
le mo	s	1
le mo	v	4
le mu	s	13
le my	 	1
le na	m	3
le na	t	9
le ne	e	2
le ne	g	6
le ne	t	1
le ne	w	3
le no	 	2
le no	n	2
le no	r	2
le no	t	9
le no	w	4
le nu	c	4
le nu	m	2
le ob	j	2
le ob	l	1
le oc	c	1
le of	 	523
le of	,	1
le of	f	1
le of	t	2
le ol	d	1
le on	 	23
le on	c	1
le on	e	6
le on	l	11
le op	e	1
le op	i	2
le op	p	5
le op	t	1
le or	 	10
le or	a	1
le or	g	1
le or	i	1
le ot	h	3
le ou	r	6
le ou	t	12
le ov	e	9
le ow	n	1
le pa	c	2
le pa	n	1
le pa	p	1
le pa	r	24
le pa	t	1
le pa	y	1
le pe	o	10
le pe	r	10
le ph	e	3
le ph	o	2
le pi	e	2
le pl	a	21
le po	i	3
le po	l	10
le po	p	9
le po	s	6
le po	t	3
le pr	a	3
le pr	e	7
le pr	i	8
le pr	o	161
le pu	b	7
le pu	r	3
le pu	t	2
le qu	a	1
le qu	e	2
le ra	f	1
le ra	n	7
le ra	t	1
le ra	y	1
le re	-	1
le re	a	8
le re	c	9
le re	d	1
le re	f	4
le re	g	19
le re	j	1
le re	l	10
le re	m	2
le re	p	10
le re	q	2
le re	s	43
le re	t	1
le re	v	1
le ri	s	3
le ro	a	4
le ro	l	4
le ro	o	1
le ru	l	3
le sa	c	1
le sa	f	6
le sa	i	1
le sa	l	1
le sa	v	2
le sc	e	8
le sc	h	1
le se	a	2
le se	c	22
le se	e	4
le se	n	1
le se	r	5
le se	t	1
le sh	a	3
le sh	i	1
le sh	o	12
le si	g	1
le si	m	2
le si	n	1
le si	t	4
le sl	o	2
le sm	a	3
le so	 	5
le so	c	8
le so	i	1
le so	l	16
le so	m	2
le so	o	1
le so	u	16
le so	v	1
le sp	e	4
le st	a	23
le st	i	4
le st	r	14
le st	u	1
le su	b	6
le su	c	7
le su	f	2
le su	m	1
le su	n	1
le su	p	9
le su	r	1
le su	s	2
le sy	s	7
le ta	k	10
le ta	l	4
le ta	r	4
le ta	s	1
le ta	x	1
le te	a	2
le te	c	4
le te	l	4
le te	r	2
le te	x	3
le th	a	96
le th	e	171
le th	i	21
le th	o	2
le th	r	14
le ti	m	10
le to	 	756
le to	,	1
le to	d	4
le to	l	1
le to	o	3
le to	w	7
le tr	a	20
le tr	e	2
le tu	r	1
le tw	o	3
le un	c	1
le un	d	23
le un	e	1
le un	l	2
le un	r	2
le un	s	1
le un	t	4
le up	 	1
le ur	b	1
le us	 	22
le us	,	2
le us	a	1
le us	e	18
le va	c	1
le va	l	3
le va	r	2
le ve	h	2
le vi	e	2
le vi	o	2
le vo	i	9
le wa	n	4
le wa	r	1
le wa	s	4
le wa	y	18
le we	 	26
le we	a	1
le we	b	1
le we	l	4
le we	r	8
le wh	a	1
le wh	e	12
le wh	i	13
le wh	o	57
le wh	y	1
le wi	l	13
le wi	t	71
le wo	m	3
le wo	n	1
le wo	o	1
le wo	r	33
le wo	u	3
le ye	t	2
le yo	u	9
le! I	n	1
le! T	h	2
le' b	a	1
le' c	h	1
le', 	w	1
le's 	C	1
le's 	F	3
le's 	L	1
le's 	M	1
le's 	P	39
le's 	R	6
le's 	a	2
le's 	c	1
le's 	d	1
le's 	e	6
le's 	f	5
le's 	h	3
le's 	i	2
le's 	l	4
le's 	m	1
le's 	n	3
le's 	p	5
le's 	q	3
le's 	r	3
le's 	s	2
le's 	t	2
le's 	w	1
le) b	r	1
le) p	r	1
le) t	a	1
le). 	A	1
le). 	H	1
le). 	I	1
le). 	W	1
le, 1	7	1
le, C	o	1
le, D	a	1
le, E	E	1
le, E	U	2
le, F	r	1
le, G	e	1
le, I	 	9
le, L	e	1
le, M	a	1
le, P	a	1
le, P	r	1
le, R	u	1
le, a	 	5
le, a	c	3
le, a	f	2
le, a	g	2
le, a	l	10
le, a	n	58
le, a	p	1
le, a	r	6
le, a	s	20
le, a	t	22
le, a	v	2
le, b	e	20
le, b	o	4
le, b	r	1
le, b	u	23
le, b	y	14
le, c	a	2
le, c	i	1
le, c	l	2
le, c	o	9
le, c	r	1
le, d	a	1
le, d	e	2
le, d	i	2
le, d	o	3
le, d	u	3
le, e	f	2
le, e	i	1
le, e	m	1
le, e	n	3
le, e	q	1
le, e	s	2
le, e	t	2
le, e	v	1
le, e	x	1
le, f	a	2
le, f	i	1
le, f	l	2
le, f	o	11
le, f	r	4
le, f	u	1
le, g	i	4
le, g	o	1
le, h	a	4
le, h	e	1
le, h	o	5
le, h	u	1
le, i	.	1
le, i	f	3
le, i	n	47
le, i	r	1
le, i	s	7
le, i	t	13
le, l	e	3
le, l	o	1
le, m	a	5
le, m	e	1
le, m	o	2
le, n	e	1
le, n	o	13
le, o	b	2
le, o	f	11
le, o	n	6
le, o	p	2
le, o	r	6
le, o	u	1
le, p	a	4
le, p	e	1
le, p	r	5
le, p	u	2
le, q	u	1
le, r	a	1
le, r	e	4
le, s	h	2
le, s	i	3
le, s	m	2
le, s	o	7
le, s	p	1
le, s	t	3
le, s	u	8
le, s	y	1
le, t	a	1
le, t	h	90
le, t	o	15
le, t	r	2
le, u	n	2
le, u	s	3
le, w	e	14
le, w	h	28
le, w	i	18
le, w	o	4
le, y	o	2
le-ba	s	1
le-bl	o	1
le-cl	a	1
le-gr	o	1
le-in	c	1
le-is	s	1
le-mi	n	1
le-sp	e	2
le-te	r	1
le-to	-	1
le-tr	a	1
le. A	 	6
le. E	U	1
le. I	 	42
le.A 	b	1
le.A 	s	1
le.Ac	c	3
le.Al	l	2
le.Al	t	4
le.An	d	1
le.An	o	2
le.As	 	11
le.At	 	4
le.At	t	1
le.Ba	r	1
le.Be	c	1
le.By	 	2
le.Co	m	1
le.Co	n	1
le.Cu	r	1
le.De	s	2
le.Di	r	1
le.Du	r	2
le.EU	 	1
le.Ed	u	1
le.En	s	1
le.En	v	1
le.Eu	r	2
le.Ev	e	2
le.Fi	n	6
le.Fi	r	3
le.Fo	r	6
le.Fo	u	1
le.Fu	r	4
le.Gi	v	2
le.Ho	w	13
le.I 	a	6
le.I 	b	1
le.I 	e	1
le.I 	h	2
le.I 	s	1
le.I 	v	4
le.I 	w	4
le.If	 	2
le.In	 	19
le.In	d	1
le.In	n	1
le.In	s	1
le.In	v	1
le.It	 	25
le.It	s	1
le.La	s	1
le.Le	s	1
le.Le	t	4
le.Ma	d	5
le.Me	a	1
le.Mo	r	2
le.Mr	 	4
le.Mr	s	1
le.Ne	v	2
le.Ne	w	2
le.No	n	1
le.No	w	1
le.Nu	c	1
le.Nu	m	1
le.Of	 	1
le.Of	t	1
le.On	 	5
le.On	c	2
le.Ou	r	1
le.Ou	t	1
le.Pe	o	1
le.Pr	e	1
le.Pr	o	1
le.Qu	e	1
le.SM	E	1
le.Se	c	2
le.Si	n	1
le.So	m	2
le.Th	a	5
le.Th	e	67
le.Th	i	23
le.To	 	2
le.To	d	2
le.Un	d	2
le.We	 	16
le.Wh	a	2
le.Wh	i	2
le.Wi	t	1
le.Ye	t	1
le.Yo	u	2
le: (	a	1
le: 1	)	1
le: A	u	1
le: a	 	1
le: a	t	1
le: c	a	1
le: i	n	1
le: i	t	1
le: t	h	2
le: w	e	2
le; 9	 	1
le; a	 	1
le; a	n	3
le; b	a	1
le; b	i	1
le; h	o	1
le; i	n	1
le; i	t	1
le; j	u	1
le; o	n	1
le; p	l	1
le; t	h	2
le; t	o	1
le; ‚	Ä	1
le? A	l	1
le? E	u	1
le? I	 	1
le? O	b	1
le? S	e	1
le? T	h	2
le? W	h	2
lea f	o	2
lead 	a	4
lead 	c	2
lead 	f	2
lead 	i	9
lead 	m	2
lead 	n	1
lead 	o	3
lead 	r	1
lead 	t	99
lead,	 	5
lead.	W	1
leade	r	86
leadi	n	146
leads	 	17
leage	 	1
leagu	e	116
leak.	S	1
leaka	g	11
leake	d	1
leaki	n	1
leaky	 	1
lean 	D	1
lean 	S	6
lean 	a	3
lean 	f	1
lean 	u	4
lean 	w	1
lean,	 	1
lean.	B	1
leane	d	3
leane	r	5
leane	s	1
leani	n	4
leans	 	1
leans	e	1
leans	i	1
leanu	p	1
leap 	f	2
leap 	i	3
leapt	 	1
lear 	-	4
lear 	E	4
lear 	N	2
lear 	P	1
lear 	R	1
lear 	S	2
lear 	W	1
lear 	a	54
lear 	b	1
lear 	c	18
lear 	d	27
lear 	e	32
lear 	f	23
lear 	g	2
lear 	h	5
lear 	i	33
lear 	l	21
lear 	m	32
lear 	n	5
lear 	o	13
lear 	p	129
lear 	r	30
lear 	s	58
lear 	t	106
lear 	u	3
lear 	v	7
lear 	w	36
lear,	 	32
lear.	 	3
lear.	A	1
lear.	I	2
lear.	O	1
lear.	T	2
lear:	 	12
leara	n	3
leare	d	5
leare	r	31
leari	c	1
leari	n	5
learl	y	220
learn	 	48
learn	,	3
learn	.	2
learn	e	22
learn	i	112
learn	s	1
learn	t	21
leasa	n	2
lease	 	59
lease	,	1
lease	.	1
lease	d	153
lease	s	1
leash	 	1
leash	,	1
leash	e	3
leasi	n	2
least	 	160
least	,	38
least	-	2
least	.	3
leasu	r	11
leath	e	7
leati	n	1
leava	g	1
leave	 	43
leave	,	1
leave	.	1
leave	r	6
leave	s	8
leavi	n	32
leblo	w	5
lebra	t	15
lecke	n	2
lecom	 	2
lecom	m	11
lecom	s	4
lect 	E	1
lect 	L	1
lect 	a	6
lect 	c	3
lect 	d	10
lect 	e	4
lect 	f	1
lect 	i	8
lect 	m	2
lect 	n	3
lect 	o	6
lect 	p	1
lect 	r	1
lect 	s	2
lect 	t	32
lect,	 	1
lect.	T	1
lecte	d	109
lecti	n	25
lecti	o	150
lecti	v	68
lecto	r	10
lectr	i	20
lectr	o	19
lects	 	18
lectu	a	33
lectu	r	3
led '	A	4
led '	B	1
led '	C	2
led '	D	1
led '	F	2
led '	G	6
led '	L	2
led '	M	1
led '	O	1
led '	P	2
led '	T	3
led '	b	1
led '	c	1
led '	e	1
led '	f	3
led '	i	1
led '	n	2
led '	p	1
led '	s	3
led (	1	1
led -	 	3
led B	a	1
led B	e	1
led C	R	1
led C	e	1
led C	o	1
led E	c	1
led E	u	7
led L	i	3
led O	b	1
led S	t	1
led W	a	1
led a	 	11
led a	c	3
led a	d	1
led a	g	47
led a	i	1
led a	l	4
led a	m	2
led a	n	26
led a	s	2
led a	t	5
led a	u	1
led b	a	5
led b	e	3
led b	o	1
led b	u	2
led b	y	49
led c	a	1
led c	h	1
led c	i	1
led c	l	3
led c	o	7
led c	r	2
led d	e	2
led d	i	1
led d	o	2
led d	u	2
led e	-	1
led e	a	1
led e	c	1
led e	f	1
led e	m	2
led e	r	1
led e	v	1
led e	x	6
led f	a	2
led f	e	1
led f	i	1
led f	o	46
led f	r	4
led g	i	1
led g	o	2
led g	r	1
led h	i	2
led h	o	1
led i	m	3
led i	n	45
led i	t	6
led j	o	5
led l	a	4
led l	e	4
led l	i	1
led m	a	7
led m	e	1
led m	i	1
led n	e	1
led o	f	3
led o	l	1
led o	n	39
led o	r	2
led o	u	9
led o	v	2
led o	w	1
led p	a	1
led p	e	5
led p	l	1
led p	o	3
led p	r	7
led p	u	1
led r	e	12
led r	o	2
led r	u	3
led s	e	2
led s	h	1
led s	i	2
led s	o	4
led s	p	1
led s	t	4
led s	u	1
led t	h	43
led t	i	1
led t	o	98
led t	r	6
led t	w	1
led u	p	8
led u	s	3
led v	e	3
led w	a	3
led w	i	18
led w	o	5
led z	e	1
led) 	e	1
led):	 	1
led, 	I	2
led, 	a	10
led, 	b	3
led, 	d	1
led, 	e	1
led, 	i	2
led, 	m	1
led, 	p	1
led, 	s	1
led, 	t	5
led, 	w	6
led. 	I	3
led.A	l	1
led.A	s	1
led.G	i	1
led.I	 	1
led.I	f	1
led.M	a	1
led.P	o	1
led.T	h	7
led.T	o	1
led.W	e	1
led; 	s	1
led? 	W	1
ledge	 	111
ledge	,	18
ledge	-	18
ledge	.	4
ledge	:	1
ledge	a	2
ledge	d	35
ledge	m	3
ledge	s	18
ledgi	n	13
ledo 	a	1
ledo 	b	1
ledo 	f	1
ledo 	h	1
ledo 	i	1
ledo 	m	1
ledo 	o	4
ledo 	r	9
ledo 	t	1
ledo'	s	5
ledo,	 	5
ledo.	M	1
lee L	i	1
lee t	h	1
lee t	o	1
lee.T	h	1
leeci	n	1
leed 	t	1
leedi	n	1
leein	g	6
leep 	f	1
leepi	n	2
leet 	a	4
leet 	i	6
leet 	m	1
leet 	o	1
leet 	r	5
leet 	t	1
leet 	w	1
leet'	s	1
leet,	 	7
leet-	o	1
leet.	 	1
leet.	F	1
leet.	T	3
leet;	 	1
leets	 	14
leets	'	1
leets	,	2
leets	.	3
leets	;	1
leeve	s	1
leewa	y	1
lefie	l	1
lefre	e	1
left 	1	1
left 	L	1
left 	a	2
left 	b	5
left 	i	5
left 	m	3
left 	o	9
left 	p	1
left 	r	1
left 	s	1
left 	t	10
left 	u	2
left 	w	7
left,	 	3
left-	l	2
left-	w	3
left.	I	1
left.	W	1
lefti	s	1
leful	 	1
leg o	f	2
legac	y	4
legal	 	432
legal	,	26
legal	.	5
legal	i	13
legal	l	34
legat	e	14
legat	i	72
lege 	(	1
lege 	a	6
lege 	c	1
lege 	f	1
lege 	h	1
lege 	m	1
lege 	o	5
lege 	p	1
lege'	s	3
lege,	 	4
lege.	T	1
lege.	W	1
leged	 	24
leged	)	2
leged	l	6
leges	 	9
leges	.	2
legia	t	1
legib	l	2
legin	g	2
legis	l	545
legit	i	75
legro	u	5
leh w	a	1
leh, 	w	1
lehea	r	5
lehol	d	4
leisu	r	1
lel -	 	1
lel a	n	1
lel s	t	1
lel t	o	1
lel w	i	2
lel, 	p	2
leled	 	2
leled	,	1
lely 	a	3
lely 	b	3
lely 	d	1
lely 	f	3
lely 	i	2
lely 	o	4
lely 	r	1
lely 	t	3
lely 	w	2
lely,	 	1
lem (	s	1
lem -	 	3
lem F	a	1
lem a	f	2
lem a	g	1
lem a	l	1
lem a	n	5
lem a	r	1
lem a	t	3
lem b	e	4
lem b	r	1
lem b	u	1
lem b	y	1
lem c	a	2
lem c	o	4
lem d	i	1
lem d	o	1
lem e	v	1
lem f	o	5
lem h	a	4
lem i	n	13
lem i	s	26
lem i	t	1
lem l	i	3
lem l	u	1
lem m	u	1
lem o	f	53
lem o	n	2
lem r	e	3
lem s	e	1
lem t	h	11
lem t	o	2
lem w	e	5
lem w	h	4
lem w	i	12
lem y	e	1
lem'.	 	1
lem, 	I	2
lem, 	M	1
lem, 	a	3
lem, 	b	6
lem, 	e	1
lem, 	i	7
lem, 	m	1
lem, 	n	1
lem, 	t	5
lem, 	w	7
lem. 	A	1
lem. 	I	5
lem.A	l	1
lem.A	s	1
lem.A	t	1
lem.B	e	1
lem.E	U	1
lem.E	f	2
lem.F	i	1
lem.H	a	1
lem.H	o	1
lem.I	 	1
lem.I	n	6
lem.I	t	1
lem.L	o	1
lem.N	o	1
lem.O	f	1
lem.O	n	4
lem.S	o	1
lem.T	h	4
lem.W	e	3
lem.W	h	1
lem: 	i	1
lem: 	t	1
lem; 	i	3
lem; 	t	1
leman	 	3
leman	'	2
lemat	e	1
lemat	i	19
lemen	 	4
lemen	'	3
lemen	,	92
lemen	.	1
lemen	t	982
lemic	a	1
lemic	s	1
lemma	 	3
lemma	'	1
lemnl	y	1
lems 	-	2
lems 	a	47
lems 	b	4
lems 	c	4
lems 	d	3
lems 	e	2
lems 	f	19
lems 	h	3
lems 	i	54
lems 	l	4
lems 	m	4
lems 	o	33
lems 	p	4
lems 	r	10
lems 	s	1
lems 	t	33
lems 	w	37
lems,	 	40
lems.	 	5
lems.	C	1
lems.	H	3
lems.	I	7
lems.	M	3
lems.	R	1
lems.	T	14
lems.	W	1
lems:	 	2
lems;	 	3
lems?	 	1
len J	a	1
len b	e	1
len b	i	1
len b	y	3
len e	n	1
len f	r	1
len i	n	1
len p	i	1
len s	h	1
len s	l	1
len t	h	1
len v	i	4
lenar	y	44
lence	 	61
lence	'	2
lence	,	10
lence	-	2
lence	.	8
lence	s	1
lenci	a	1
lend 	G	1
lend 	a	1
lend 	i	1
lend 	m	2
lend 	t	2
lend 	y	1
lenda	r	2
lende	r	5
lendi	d	2
lendi	n	14
lenec	k	1
lener	s	1
lenge	 	58
lenge	,	9
lenge	.	3
lenge	d	4
lenge	r	1
lenge	s	242
lengi	n	10
lengt	h	26
lenic	 	1
lenis	h	1
lenni	u	22
lens 	o	3
lent 	C	1
lent 	P	1
lent 	R	1
lent 	a	11
lent 	b	3
lent 	c	17
lent 	d	1
lent 	e	2
lent 	g	2
lent 	h	1
lent 	i	4
lent 	j	6
lent 	l	4
lent 	m	1
lent 	n	2
lent 	o	9
lent 	p	12
lent 	r	17
lent 	s	7
lent 	t	9
lent 	u	1
lent 	w	19
lent'	 	1
lent,	 	9
lente	d	3
lenti	f	1
lenti	n	1
lentl	e	2
lentl	y	4
lents	 	2
lenty	 	4
leo a	n	13
leo a	r	2
leo b	e	2
leo c	a	1
leo i	d	1
leo i	n	2
leo i	s	1
leo m	u	1
leo p	r	7
leo r	e	1
leo s	a	2
leo s	y	8
leo w	i	3
leo) 	t	3
leo, 	E	1
leo, 	a	1
leo, 	l	1
leo, 	t	2
leo, 	w	4
leo. 	S	1
lepha	n	2
lepho	n	4
ler (	M	1
ler M	e	1
ler Y	e	1
ler a	g	1
ler a	n	9
ler b	e	1
ler b	u	1
ler b	y	1
ler c	a	1
ler c	e	1
ler c	o	2
ler e	n	1
ler f	r	1
ler f	u	1
ler i	n	1
ler i	s	1
ler l	a	1
ler l	e	2
ler m	a	1
ler o	n	1
ler o	p	1
ler o	r	1
ler p	a	2
ler r	e	2
ler t	h	4
ler u	n	1
ler w	a	1
ler w	o	1
ler's	 	2
ler, 	I	1
ler, 	a	1
ler, 	c	2
ler, 	d	1
ler, 	h	1
ler, 	m	1
ler, 	t	1
ler-S	t	1
ler.A	l	1
lerab	l	4
leran	c	15
leran	t	2
lerat	e	28
lerat	i	3
lerge	n	1
lergi	c	9
lergi	e	10
lergy	 	3
lermo	 	2
lers 	a	8
lers 	t	1
lers 	w	1
lers,	 	5
lers.	A	1
lers.	T	1
lert 	S	1
lert 	c	1
lert 	l	2
lert 	m	3
lert 	n	1
lert 	s	4
lert 	t	2
lert 	w	1
lert'	.	1
lert,	 	1
lerts	 	3
lery 	a	1
lery 	c	1
lery 	f	1
lery 	i	1
lery 	t	1
lery 	w	1
lery.	 	2
les (	l	1
les -	 	9
les 1	2	1
les 1	3	1
les 2	 	1
les 2	,	1
les 2	0	1
les 2	1	1
les 2	7	1
les 3	 	1
les 3	1	1
les 5	 	3
les 6	 	1
les 6	7	1
les 8	2	1
les C	h	2
les F	i	2
les G	o	1
les I	 	1
les M	e	2
les T	a	1
les X	X	1
les a	 	2
les a	b	1
les a	c	2
